D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_26_901.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_26_901.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_26_901.jpg,0,1,0,30.19031
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_26_980.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_26_980.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_26_980.jpg,0,1,0,30.19029
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_27_060.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_27_060.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_27_060.jpg,0,1,0,30.19027
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_27_140.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_27_140.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_27_140.jpg,0,1,0,30.1903
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_27_207.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_27_207.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_27_207.jpg,0,1,0,30.1903
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_27_275.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_27_275.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_27_275.jpg,0,1,0,30.19029
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_27_343.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_27_343.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_27_343.jpg,0,1,0,30.19029
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_27_413.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_27_413.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_27_413.jpg,0,1,0,30.19031
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_27_484.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_27_484.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_27_484.jpg,0,1,0,30.19029
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_27_554.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_27_554.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_27_554.jpg,0,1,0,30.19045
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_27_634.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_27_634.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_27_634.jpg,0,1,0,30.19031
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_27_711.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_27_711.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_27_711.jpg,-0.1,1,0,30.18764
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_27_789.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_27_789.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_27_789.jpg,0,1,0,30.19017
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_27_865.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_27_865.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_27_865.jpg,0,1,0,30.19026
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_27_944.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_27_944.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_27_944.jpg,0,1,0,30.1903
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_28_020.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_28_020.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_28_020.jpg,0,1,0,30.19029
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_28_100.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_28_100.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_28_100.jpg,0,1,0,30.19011
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_28_167.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_28_167.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_28_167.jpg,-0.05,1,0,30.18994
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_28_243.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_28_243.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_28_243.jpg,-0.2,1,0,30.17992
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_28_322.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_28_322.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_28_322.jpg,-0.07250589,1,0,30.19047
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_28_397.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_28_397.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_28_397.jpg,0,1,0,30.19002
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_28_475.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_28_475.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_28_475.jpg,0,1,0,30.19025
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_28_553.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_28_553.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_28_553.jpg,0,1,0,30.19044
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_28_627.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_28_627.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_28_627.jpg,0,1,0,30.1903
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_28_703.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_28_703.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_28_703.jpg,0,1,0,30.19031
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_28_778.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_28_778.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_28_778.jpg,0,1,0,30.19025
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_28_852.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_28_852.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_28_852.jpg,0,1,0,30.19029
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_28_924.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_28_924.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_28_924.jpg,0,1,0,30.1903
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_29_003.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_29_003.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_29_003.jpg,0,1,0,30.19033
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_29_077.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_29_077.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_29_077.jpg,0,1,0,30.1903
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_29_153.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_29_153.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_29_153.jpg,0,1,0,30.19022
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_29_230.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_29_230.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_29_230.jpg,0,1,0,30.19032
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_29_304.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_29_304.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_29_304.jpg,0,1,0,30.19043
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_29_382.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_29_382.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_29_382.jpg,-0.05,1,0,30.18969
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_29_457.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_29_457.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_29_457.jpg,-0.1490721,1,0,30.18417
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_29_534.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_29_534.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_29_534.jpg,0,1,0,30.18957
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_29_607.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_29_607.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_29_607.jpg,0,1,0,30.19019
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_29_682.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_29_682.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_29_682.jpg,0,1,0,30.19031
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_29_758.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_29_758.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_29_758.jpg,0,1,0,30.19028
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_29_838.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_29_838.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_29_838.jpg,0,1,0,30.1903
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_29_914.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_29_914.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_29_914.jpg,0,1,0,30.19023
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_29_994.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_29_994.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_29_994.jpg,0,1,0,30.1903
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_30_073.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_30_073.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_30_073.jpg,0,1,0,30.19028
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_30_140.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_30_140.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_30_140.jpg,0,1,0,30.19032
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_30_209.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_30_209.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_30_209.jpg,0,1,0,30.1903
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_30_277.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_30_277.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_30_277.jpg,0,1,0,30.19029
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_30_346.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_30_346.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_30_346.jpg,0,1,0,30.1902
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_30_416.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_30_416.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_30_416.jpg,0,1,0,30.19032
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_30_485.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_30_485.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_30_485.jpg,0,1,0,30.19027
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_30_560.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_30_560.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_30_560.jpg,0,1,0,30.19027
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_30_635.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_30_635.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_30_635.jpg,0,1,0,30.19029
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_30_709.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_30_709.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_30_709.jpg,0,1,0,30.19008
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_30_783.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_30_783.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_30_783.jpg,0,1,0,30.19041
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_30_858.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_30_858.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_30_858.jpg,0,1,0,30.19021
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_30_934.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_30_934.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_30_934.jpg,0,1,0,30.19011
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_31_012.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_31_012.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_31_012.jpg,0,1,0,30.19009
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_31_079.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_31_079.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_31_079.jpg,0,1,0,30.19017
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_31_147.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_31_147.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_31_147.jpg,-0.1,1,0,30.18774
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_31_224.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_31_224.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_31_224.jpg,-0.1215435,1,0,30.18571
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_31_301.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_31_301.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_31_301.jpg,0,1,0,30.18994
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_31_379.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_31_379.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_31_379.jpg,0,1,0,30.19022
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_31_456.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_31_456.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_31_456.jpg,0,1,0,30.19029
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_31_525.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_31_525.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_31_525.jpg,0,1,0,30.19029
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_31_602.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_31_602.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_31_602.jpg,0,1,0,30.19034
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_31_682.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_31_682.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_31_682.jpg,0,1,0,30.19028
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_31_752.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_31_752.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_31_752.jpg,0,1,0,30.19035
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_31_822.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_31_822.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_31_822.jpg,0,1,0,30.19018
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_31_894.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_31_894.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_31_894.jpg,0,1,0,30.1902
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_31_965.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_31_965.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_31_965.jpg,-0.15,1,0,30.18466
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_32_037.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_32_037.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_32_037.jpg,0,1,0,30.18977
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_32_108.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_32_108.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_32_108.jpg,0,1,0,30.19012
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_32_178.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_32_178.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_32_178.jpg,0,1,0,30.19019
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_32_248.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_32_248.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_32_248.jpg,0,1,0,30.1902
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_32_318.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_32_318.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_32_318.jpg,0,1,0,30.19023
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_32_389.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_32_389.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_32_389.jpg,0,1,0,30.19023
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_32_461.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_32_461.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_32_461.jpg,0,1,0,30.19025
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_32_531.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_32_531.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_32_531.jpg,0,1,0,30.19024
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_32_600.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_32_600.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_32_600.jpg,0,1,0,30.19021
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_32_672.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_32_672.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_32_672.jpg,-0.1,1,0,30.1878
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_32_743.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_32_743.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_32_743.jpg,-0.04701296,1,0,30.19052
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_32_812.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_32_812.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_32_812.jpg,0,1,0,30.19014
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_32_881.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_32_881.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_32_881.jpg,0,1,0,30.19022
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_32_949.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_32_949.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_32_949.jpg,0,1,0,30.19028
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_33_018.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_33_018.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_33_018.jpg,-0.05,1,0,30.18985
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_33_086.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_33_086.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_33_086.jpg,-0.1693552,1,0,30.18332
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_33_165.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_33_165.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_33_165.jpg,0,1,0,30.19023
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_33_234.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_33_234.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_33_234.jpg,0,1,0,30.19
D:\udacity\BehavioralCloning\data\t1r1n\IMG\center_2017_11_24_20_02_33_313.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\left_2017_11_24_20_02_33_313.jpg,D:\udacity\BehavioralCloning\data\t1r1n\IMG\right_2017_11_24_20_02_33_313.jpg,0,1,0,30.19027
